step,max_kl,lr,steps,reward_mean,value_mean,ret_mean,adv_mean,explained_variance,rollout_end_time,value_loss,policy_loss,final_policy_loss,i_scale,kl,entropy,gd_time,total_time
1322,0.01,0.001,600,-0.124476,-4.23219,-4.0523,0.183055,0.979285,0.0550117,1.08664,-0.150759,-0.15254,1,0.0024685,-0.0511447,7.49389,16504.8
1323,0.01,0.001,600,-0.141543,-4.46811,-4.63293,-0.162638,0.986472,0.0624151,0.546569,0.156778,0.155035,0,0.00897688,-0.0211301,7.89686,16515.8
1324,0.01,0.001,600,-0.128937,-4.52294,-4.36912,0.156413,0.982241,0.060962,0.835843,-0.106977,-0.109728,0,0.00993266,-0.0343171,7.62678,16526.6
1325,0.01,0.001,600,-0.131006,-4.22765,-4.23318,-0.00239897,0.981791,0.0572636,0.550633,-0.00158635,-0.00387792,0,0.00980904,-0.0487353,7.63545,16537.4
1326,0.01,0.001,600,-0.139055,-4.41855,-4.53966,-0.116121,0.980663,0.0625553,0.606511,0.125717,0.119361,0,0.00843528,-0.0470017,7.43334,16548.2
1327,0.01,0.001,600,-0.143464,-4.57059,-4.68842,-0.114839,0.987221,0.0619318,0.514902,0.105299,0.103556,0,0.0099535,-0.0739381,7.68942,16559.1
1328,0.01,0.001,600,-0.128356,-4.44478,-4.27339,0.172839,0.985766,0.0630317,0.746169,-0.125778,-0.12864,0,0.00988288,-0.0774413,7.38303,16569.7
1329,0.01,0.001,600,-0.13067,-4.22297,-4.17887,0.0475152,0.98622,0.0586202,0.87734,0.0221215,0.019713,0,0.00930729,-0.0481553,7.52658,16580.3
1330,0.01,0.001,600,-0.132406,-4.17593,-4.2362,-0.0575361,0.980249,0.0654337,0.889547,0.0885533,0.0852542,0,0.00917197,-0.0610747,7.58299,16591
1331,0.01,0.001,600,-0.136623,-4.24851,-4.37775,-0.1268,0.987267,0.0626645,0.654655,0.115448,0.11328,0,0.00885269,-0.0331103,7.57498,16601.6
1332,0.01,0.001,600,-0.142284,-4.56843,-4.69169,-0.119682,0.977698,0.0551453,1.66776,0.143452,0.139418,0,0.00885397,-0.0381833,7.60936,16612.4
1333,0.01,0.001,600,-0.142506,-4.55999,-4.61108,-0.0470437,0.98143,0.0647614,0.905617,0.0713889,0.0684816,0,0.00919132,-0.0253618,7.52394,16623
1334,0.01,0.001,600,-0.139042,-4.93595,-4.82694,0.113257,0.978791,0.0567524,0.728301,-0.058801,-0.0602682,1,0.00246764,-0.0240293,7.84777,16633.9
1335,0.01,0.001,600,-0.128883,-4.50009,-4.31213,0.19002,0.982361,0.0609465,0.939874,-0.180759,-0.183711,0,0.00861777,-0.0134987,7.37762,16644.4
1336,0.01,0.001,600,-0.133152,-4.45646,-4.40418,0.0554543,0.984496,0.0551383,0.533612,-0.037033,-0.0401837,0,0.00893668,-0.0141402,7.73249,16655.2
1337,0.01,0.001,600,-0.130814,-4.30329,-4.27799,0.0281447,0.982457,0.0543923,1.35423,0.0569342,0.0526353,0,0.00934584,-0.0168758,7.45517,16665.7
1338,0.01,0.001,600,-0.135028,-4.58414,-4.5671,0.01933,0.983457,0.0559103,0.626802,-0.0102252,-0.0129874,0,0.0095843,-0.0139796,7.74143,16676.7
1339,0.01,0.001,600,-0.152598,-4.65515,-4.95868,-0.299372,0.981204,0.0554755,1.02687,0.3185,0.317007,1,0.00250529,-0.0292814,7.96929,16687.8
1340,0.01,0.001,600,-0.127735,-4.51856,-4.28429,0.237314,0.987946,0.0571871,0.486843,-0.223685,-0.226601,0,0.00924911,-0.0310346,7.70749,16698.7
1341,0.01,0.001,600,-0.132057,-4.29668,-4.2624,0.0365303,0.987137,0.061657,0.701072,-0.0202521,-0.0213939,1,0.00248259,-0.0477764,7.63331,16709.3
1342,0.01,0.001,600,-0.148409,-4.59239,-4.86133,-0.266268,0.973202,0.0574267,0.795992,0.143469,0.140758,0,0.00889336,-0.00852908,7.58413,16720.1
1343,0.01,0.001,600,-0.134522,-4.48659,-4.46026,0.0292682,0.988692,0.0648015,0.585735,-0.0364472,-0.0387126,0,0.00912963,-0.011254,7.45485,16730.7
1344,0.01,0.001,600,-0.144054,-4.38652,-4.55589,-0.165923,0.949061,0.0561249,1.26176,-0.0236735,-0.0269601,0,0.00940969,-0.0374918,7.56792,16741.2
1345,0.01,0.001,600,-0.136442,-4.47593,-4.56981,-0.0919107,0.974814,0.0642803,1.04706,0.0938758,0.0904489,0,0.00926909,-0.0356962,7.67417,16752.1
1346,0.01,0.001,600,-0.134883,-4.36656,-4.43723,-0.0674555,0.982194,0.0628967,0.729157,0.0684903,0.0661064,0,0.00942586,-0.0239441,7.53762,16762.7
1347,0.01,0.001,600,-0.131208,-4.16791,-4.16347,0.00657967,0.987296,0.0667574,0.580301,-0.0196984,-0.0219099,0,0.00966165,-0.0136454,7.38836,16773.1
1348,0.01,0.001,600,-0.136559,-4.33478,-4.44045,-0.103165,0.990269,0.0545316,0.487139,0.141622,0.140441,1,0.00253815,-0.0287248,7.62499,16783.8
1349,0.01,0.001,600,-0.134717,-4.53275,-4.47278,0.0644741,0.985295,0.0605922,0.718944,-0.0414559,-0.0435769,0,0.00976121,-0.0379399,7.62608,16794.6
1350,0.01,0.001,600,-0.134461,-4.51808,-4.48594,0.0340696,0.989844,0.0624273,0.856955,0.0135724,0.0121806,1,0.00245939,-0.0492342,8.37021,16806.2
1351,0.01,0.001,600,-0.13276,-4.45771,-4.33139,0.131224,0.991461,0.0602942,0.437032,-0.108377,-0.110014,0,0.00933915,-0.0697808,7.36733,16816.7
1352,0.01,0.001,600,-0.124141,-4.09723,-3.96405,0.135818,0.982539,0.0547097,0.657559,-0.128584,-0.130392,0,0.00956104,-0.0918203,7.507,16827.1
1353,0.01,0.001,600,-0.154432,-4.65874,-5.06407,-0.402008,0.969958,0.0538306,6.07283,0.662685,0.656697,0,0.00956397,-0.0807987,7.80692,16838.1
1354,0.01,0.001,600,-0.129075,-4.66918,-4.46454,0.207548,0.97853,0.0563474,0.747344,-0.194021,-0.198814,0,0.00885129,-0.092264,7.41844,16848.7
1355,0.01,0.001,600,-0.132365,-4.51006,-4.43131,0.0797461,0.98787,0.0649958,0.745381,-0.0122789,-0.0140684,0,0.00910307,-0.0635393,7.45516,16859.2
1356,0.01,0.001,600,-0.129529,-4.43197,-4.27432,0.161886,0.988215,0.056529,0.49595,-0.162394,-0.1644,0,0.00909357,-0.0640378,7.32073,16869.6
1357,0.01,0.001,600,-0.1304,-4.27841,-4.2591,0.0215285,0.980882,0.0592008,0.636555,-0.0612489,-0.0636494,0,0.00923734,-0.0553862,7.38582,16880
1358,0.01,0.001,600,-0.131319,-4.24473,-4.2286,0.0213041,0.987422,0.0600524,0.58697,-0.0191431,-0.0212588,0,0.00944098,-0.0499853,7.60036,16890.7
1359,0.01,0.001,600,-0.127267,-3.98721,-3.96216,0.028283,0.978165,0.0626345,0.55616,-0.0337555,-0.0362084,0,0.00938894,-0.0678685,7.59735,16901.4
1360,0.01,0.001,600,-0.129848,-4.08054,-4.10654,-0.0234246,0.986794,0.0596054,0.511495,-0.00445161,-0.00686692,0,0.00931848,-0.0566116,7.68937,16912
1361,0.01,0.001,600,-0.128202,-4.00009,-4.02921,-0.0251612,0.988132,0.0602932,0.549312,0.0192034,0.018437,1,0.00242846,-0.0681412,7.52956,16922.7
1362,0.01,0.001,600,-0.132831,-4.18481,-4.28014,-0.0909092,0.980386,0.0567667,0.77083,0.140068,0.137039,0,0.00933794,-0.0680419,7.53035,16933.4
1363,0.01,0.001,600,-0.129059,-4.02787,-4.0889,-0.0582941,0.987018,0.0549948,0.541498,0.0502413,0.0486052,0,0.00988841,-0.0762187,7.37013,16943.7
1364,0.01,0.001,600,-0.135641,-4.11041,-4.26615,-0.1532,0.988798,0.0602689,0.570515,0.157722,0.156847,1,0.00250714,-0.0775739,7.46217,16954.4
1365,0.01,0.001,600,-0.123549,-4.16257,-4.03438,0.130519,0.985189,0.0538261,0.502063,-0.115757,-0.116789,1,0.00248846,-0.0928397,7.5571,16965
1366,0.01,0.001,600,-0.128779,-4.15351,-4.16787,-0.0113757,0.98635,0.0640576,0.518436,-0.00268646,-0.00452077,0,0.00942239,-0.0827043,7.45034,16975.7
1367,0.01,0.001,600,-0.133742,-4.15213,-4.24915,-0.0933987,0.983755,0.0675826,0.746911,0.092761,0.0905273,0,0.00971157,-0.081679,7.5504,16986.4
1368,0.01,0.001,600,-0.133727,-4.15943,-4.23288,-0.0706838,0.981484,0.0621459,0.777484,0.140226,0.138892,1,0.00253104,-0.0816426,7.54882,16996.9
1369,0.01,0.001,600,-0.136439,-4.48028,-4.47586,0.00794227,0.981045,0.0574129,0.780281,-0.00521688,-0.00633067,1,0.00238484,-0.084363,7.62257,17007.6
1370,0.01,0.001,600,-0.140897,-4.65535,-4.73048,-0.07301,0.984828,0.0616214,0.665678,0.0668123,0.0645462,0,0.00945604,-0.0697084,7.55147,17018.4
1371,0.01,0.001,600,-0.127683,-4.30476,-4.17047,0.136922,0.987388,0.0586877,0.595299,-0.0793116,-0.0817683,0,0.00906212,-0.0667082,7.64611,17029.1
1372,0.01,0.001,600,-0.133849,-4.4692,-4.42794,0.0446097,0.988265,0.0667398,0.962083,-0.00675096,-0.00808573,1,0.00246304,-0.0793079,7.51104,17039.7
1373,0.01,0.001,600,-0.145297,-4.37298,-4.64106,-0.265615,0.984525,0.0604713,0.631289,0.173637,0.170609,0,0.00897718,-0.0696482,7.71848,17050.5
1374,0.01,0.001,600,-0.118264,-4.32356,-4.0121,0.313992,0.985957,0.0645232,0.43744,-0.324029,-0.326198,0,0.00955898,-0.098993,7.59726,17061.1
1375,0.01,0.001,600,-0.123625,-4.10701,-4.00075,0.109524,0.984996,0.061352,0.598845,-0.109247,-0.111746,0,0.00982098,-0.110184,7.50882,17071.8
1376,0.01,0.001,600,-0.12469,-3.80991,-3.84456,-0.0321621,0.983197,0.0590806,0.514032,0.0170374,0.0159735,1,0.00249082,-0.132085,7.57933,17082.6
1377,0.01,0.001,600,-0.128664,-4.00922,-4.09399,-0.0814048,0.985957,0.0588655,0.580514,0.0735357,0.0716223,0,0.00881342,-0.103206,7.53519,17093.5
1378,0.01,0.001,600,-0.126828,-3.94011,-4.00189,-0.0588372,0.984757,0.0607803,0.602996,0.101506,0.100309,1,0.00242593,-0.0989129,7.46955,17104.2
1379,0.01,0.001,600,-0.131089,-4.17822,-4.29423,-0.114373,0.984826,0.0582702,0.712825,0.130485,0.127226,0,0.0096285,-0.0683113,8.08871,17115.9
1380,0.01,0.001,600,-0.126483,-4.15065,-4.1477,0.00567693,0.985041,0.0539248,0.606623,0.0163179,0.0141179,0,0.0097164,-0.100423,7.91415,17127
1381,0.01,0.001,600,-0.140153,-4.27549,-4.47173,-0.192089,0.981563,0.0564933,0.714604,0.203734,0.201432,0,0.00873535,-0.0997707,7.73183,17137.9
1382,0.01,0.001,600,-0.123283,-4.285,-4.09789,0.190667,0.98769,0.0562708,0.44232,-0.183859,-0.18611,0,0.00875094,-0.0751966,7.70994,17148.6
1383,0.01,0.001,600,-0.121861,-4.06498,-3.93974,0.128275,0.988405,0.0580094,0.480285,-0.121856,-0.12353,0,0.00965531,-0.0790905,7.61451,17159.4
1384,0.01,0.001,600,-0.110499,-3.73758,-3.50831,0.230872,0.988713,0.0601211,0.413646,-0.229842,-0.232217,0,0.009061,-0.0734508,7.41627,17169.7
1385,0.01,0.001,600,-0.150645,-3.90593,-4.49518,-0.586036,0.933496,0.0580974,2.41141,0.463353,0.459829,0,0.00990189,-0.0706801,7.50342,17180.4
1386,0.01,0.001,600,-0.142129,-4.60186,-4.6834,-0.0773963,0.982315,0.0556018,0.698268,0.0894529,0.0859849,0,0.00946563,-0.0647255,7.48203,17191.1
1387,0.01,0.001,600,-0.130791,-4.36933,-4.28061,0.0919087,0.985459,0.0575392,0.581946,-0.0857334,-0.0870228,1,0.00246316,-0.0789674,7.6597,17201.8
1388,0.01,0.001,600,-0.125136,-4.15887,-4.01864,0.143103,0.988988,0.0588267,0.456184,-0.150065,-0.152254,0,0.00969203,-0.0536295,7.49027,17212.3
1389,0.01,0.001,600,-0.123622,-3.99421,-3.90496,0.0937899,0.986134,0.0578444,0.625514,-0.1487,-0.149863,1,0.00252035,-0.0762011,7.76786,17223.2
1390,0.01,0.001,600,-0.127795,-4.29691,-4.30836,-0.00815979,0.966968,0.0620804,0.821687,0.0152694,0.014004,1,0.00245882,-0.0929856,7.5329,17233.8
1391,0.01,0.001,600,-0.118174,-4.05465,-3.92989,0.126349,0.979353,0.0590281,0.6445,-0.122269,-0.12532,0,0.00914906,-0.078613,7.58951,17244.6
1392,0.01,0.001,600,-0.134547,-4.16721,-4.35116,-0.18154,0.983141,0.0588698,0.537052,0.198413,0.195956,0,0.00986666,-0.0745066,7.52095,17255.2
1393,0.01,0.001,600,-0.121818,-4.03739,-3.96224,0.0770665,0.985743,0.0549421,0.671141,-0.103881,-0.105793,0,0.00937834,-0.0733769,7.33439,17265.6
1394,0.01,0.001,600,-0.12687,-4.01908,-4.03768,-0.0159519,0.989725,0.0656908,0.506786,0.0267643,0.0248539,0,0.00913645,-0.065394,7.52448,17276.3
1395,0.01,0.001,600,-0.12771,-3.86823,-3.94358,-0.0711111,0.988102,0.0616634,0.483506,0.0683926,0.06634,0,0.00905121,-0.076568,7.57135,17287.1
1396,0.01,0.001,600,-0.11657,-3.77598,-3.72532,0.0509994,0.98672,0.0584476,0.497477,-0.0372986,-0.0394179,0,0.0090232,-0.084311,7.31619,17297.6
1397,0.01,0.001,600,-0.129637,-4.01825,-4.14525,-0.124635,0.984459,0.0533352,0.608114,0.13891,0.136621,0,0.0096967,-0.0980897,7.43188,17307.9
1398,0.01,0.001,600,-0.147638,-4.37363,-4.71165,-0.334274,0.983853,0.0662622,0.546642,0.340353,0.337428,0,0.00946486,-0.117907,7.81226,17319
1399,0.01,0.001,600,-0.124885,-4.4763,-4.26245,0.217366,0.986256,0.0572252,0.886328,-0.156645,-0.158115,1,0.00248287,-0.122292,7.71232,17329.9
1400,0.01,0.001,600,-0.139371,-4.40795,-4.53562,-0.124959,0.986077,0.0588579,0.652133,0.124368,0.123264,1,0.00247883,-0.125946,7.68434,17340.6
1401,0.01,0.001,600,-0.137416,-4.37144,-4.39274,-0.0165721,0.988302,0.0570228,0.480367,0.0361956,0.0351651,1,0.00245192,-0.146785,7.53163,17351.2
1402,0.01,0.001,600,-0.134007,-4.45975,-4.42233,0.0401644,0.982072,0.0548055,0.61672,-0.0340076,-0.0351718,1,0.00252738,-0.158677,7.72535,17362
1403,0.01,0.001,600,-0.13332,-4.55314,-4.47196,0.0842435,0.986437,0.0551584,0.532321,-0.101396,-0.103612,0,0.00961909,-0.143325,7.79048,17372.8
1404,0.01,0.001,600,-0.125375,-4.34721,-4.21762,0.132099,0.983565,0.0546043,0.513268,-0.132081,-0.133083,1,0.00249462,-0.173315,7.48664,17383.3
1405,0.01,0.001,600,-0.133532,-4.38795,-4.42706,-0.0355783,0.986724,0.0581038,0.570128,0.0379342,0.0362624,0,0.0093106,-0.145488,7.56697,17394.1
1406,0.01,0.001,600,-0.126063,-4.18249,-4.08284,0.103254,0.979556,0.0522232,0.527424,-0.0900956,-0.0930858,0,0.0091242,-0.130631,7.69624,17404.9
1407,0.01,0.001,600,-0.132428,-4.24578,-4.28129,-0.0324607,0.987018,0.0610678,0.479379,-0.0237183,-0.0259662,0,0.00903095,-0.124889,7.4461,17415.5
1408,0.01,0.001,600,-0.126224,-4.14596,-4.1341,0.0132466,0.984441,0.0597429,0.608467,-0.0201522,-0.0219903,0,0.00898605,-0.106771,7.71569,17426.2
1409,0.01,0.001,600,-0.120758,-4.01486,-3.90888,0.108592,0.988294,0.0564773,0.529141,-0.0957534,-0.0966926,1,0.00249556,-0.117336,7.75178,17437
1410,0.01,0.001,600,-0.11725,-4.00479,-3.90612,0.100454,0.986901,0.0619154,0.467748,-0.100109,-0.101125,1,0.00252477,-0.132635,7.74067,17447.8
1411,0.01,0.001,600,-0.133594,-3.93006,-4.11693,-0.184541,0.988198,0.0580058,0.425455,0.192358,0.190504,0,0.00967144,-0.147633,7.81957,17458.6
1412,0.01,0.001,600,-0.13285,-4.31284,-4.34787,-0.0314798,0.987398,0.0588543,0.437779,0.0246824,0.0237915,1,0.0024624,-0.156568,7.77683,17469.4
1413,0.01,0.001,600,-0.140893,-4.59795,-4.70778,-0.107948,0.981805,0.0651751,0.727357,0.103631,0.101075,0,0.00960069,-0.142756,7.35345,17479.9
1414,0.01,0.001,600,-0.132065,-4.46991,-4.38024,0.0929378,0.979723,0.0566387,0.767686,-0.0929385,-0.0942388,1,0.0024525,-0.161013,7.52094,17490.5
1415,0.01,0.001,600,-0.122029,-4.27439,-4.08162,0.194621,0.986701,0.0599015,0.553334,-0.180809,-0.18332,0,0.00996312,-0.151668,7.49408,17501.1
1416,0.01,0.001,600,-0.125149,-4.01859,-4.01473,0.00667816,0.988072,0.0590558,0.449685,-0.0129357,-0.0139749,1,0.00256971,-0.151042,7.66752,17511.8
1417,0.01,0.001,600,-0.145325,-4.36775,-4.67906,-0.30855,0.983654,0.056767,0.706386,0.316572,0.315459,1,0.00252746,-0.171902,7.82111,17522.8
1418,0.01,0.001,600,-0.126791,-4.35874,-4.18474,0.176813,0.984626,0.0553994,0.502112,-0.195037,-0.196198,1,0.00247,-0.189186,7.61691,17533.4
1419,0.01,0.001,600,-0.124479,-4.28566,-4.16058,0.128646,0.989869,0.056026,0.336967,-0.142012,-0.142743,1,0.00245668,-0.199592,7.58966,17544
1420,0.01,0.001,600,-0.135797,-4.49857,-4.61136,-0.109436,0.981366,0.0593035,0.739984,0.121376,0.118978,0,0.00975129,-0.208689,7.66638,17554.8
1421,0.01,0.001,600,-0.134064,-4.47954,-4.49324,-0.0119471,0.988804,0.0581002,0.515592,0.00195824,0.00105757,1,0.00259388,-0.209112,7.85405,17565.7
1422,0.01,0.001,600,-0.115291,-4.13161,-3.83817,0.295858,0.984223,0.0570505,0.458438,-0.291871,-0.294962,0,0.00944704,-0.187384,7.27625,17576
1423,0.01,0.001,600,-0.118287,-3.85432,-3.77305,0.0834676,0.988758,0.0524688,0.523575,-0.0940723,-0.0955586,0,0.0098511,-0.200328,7.52087,17586.6
1424,0.01,0.001,600,-0.141687,-4.47438,-4.72302,-0.243901,0.968835,0.0573785,0.930151,0.248796,0.245685,0,0.00976995,-0.211043,7.92952,17597.6
1425,0.01,0.001,600,-0.125281,-4.37875,-4.28367,0.097163,0.97639,0.0614014,0.545841,-0.214744,-0.217312,0,0.00941326,-0.196545,7.66278,17608.4
1426,0.01,0.001,600,-0.120984,-4.13031,-4.10422,0.0263925,0.983141,0.0586376,0.877357,0.0212999,0.0191388,0,0.00852406,-0.197249,7.42797,17619
1427,0.01,0.001,600,-0.145656,-4.53499,-4.80634,-0.267582,0.967081,0.0554528,1.10403,0.274109,0.270109,0,0.00994547,-0.226097,8.00522,17629.9
1428,0.01,0.001,600,-0.130803,-4.62791,-4.54895,0.0808729,0.979493,0.0598824,0.64423,-0.0851128,-0.0873154,0,0.00935435,-0.206135,7.6155,17640.7
1429,0.01,0.001,600,-0.136401,-4.56283,-4.61183,-0.0472694,0.976077,0.0559525,0.818708,0.0474505,0.0445331,0,0.00921245,-0.192191,7.93007,17651.7
1430,0.01,0.001,600,-0.117369,-4.25011,-4.00248,0.249888,0.985924,0.062232,0.465538,-0.252055,-0.252953,1,0.00254256,-0.208712,7.50248,17662.4
1431,0.01,0.001,600,-0.129678,-4.18356,-4.24945,-0.0637471,0.984431,0.0648017,0.520622,0.0833759,0.0814589,0,0.00988842,-0.220024,7.64427,17673.1
1432,0.01,0.001,600,-0.147317,-4.54858,-4.82703,-0.275672,0.984493,0.0559392,0.675348,0.279325,0.278131,1,0.00244232,-0.222357,7.56305,17683.6
1433,0.01,0.001,600,-0.138249,-4.77304,-4.7046,0.0719211,0.973019,0.0601258,0.893352,-0.0719895,-0.0746601,0,0.00911631,-0.218969,7.71948,17694.5
1434,0.01,0.001,600,-0.123413,-4.45762,-4.25039,0.208822,0.983147,0.0574589,0.539606,-0.216262,-0.218285,0,0.00956945,-0.215296,7.5096,17705.1
1435,0.01,0.001,600,-0.125254,-4.18472,-4.14396,0.0444574,0.97692,0.0626454,0.772962,-0.0415263,-0.0439618,0,0.00948462,-0.199102,7.67064,17715.8
1436,0.01,0.001,600,-0.130112,-4.14167,-4.26914,-0.125705,0.979738,0.0618429,0.757302,0.11881,0.115932,0,0.00988283,-0.206452,7.58419,17726.7
1437,0.01,0.001,600,-0.13671,-4.38674,-4.48347,-0.0923064,0.982735,0.0640607,0.727365,0.0991228,0.0978569,1,0.00247935,-0.209106,7.79912,17737.7
1438,0.01,0.001,600,-0.120143,-4.12041,-3.95762,0.164001,0.984624,0.0578175,0.694702,-0.0725694,-0.0748236,0,0.00941771,-0.211222,7.46323,17748.2
1439,0.01,0.001,600,-0.125187,-4.29015,-4.16742,0.12467,0.9894,0.0570412,0.520612,-0.129365,-0.131542,0,0.00937296,-0.195655,7.38572,17758.7
1440,0.01,0.001,600,-0.123351,-4.1418,-4.03215,0.113041,0.983091,0.0588264,0.572751,-0.107321,-0.109356,0,0.00946071,-0.212335,7.59563,17769.2
1441,0.01,0.001,600,-0.120497,-3.87679,-3.82335,0.0563429,0.985799,0.0543447,0.559791,-0.0726186,-0.0746362,0,0.00988342,-0.239158,7.49674,17779.7
1442,0.01,0.001,600,-0.127961,-4.03746,-4.1464,-0.106153,0.981762,0.0548947,0.65618,0.0972035,0.0951539,0,0.00939962,-0.24331,7.54076,17790.3
1443,0.01,0.001,600,-0.127777,-4.01876,-4.08822,-0.0660234,0.985411,0.0603087,0.568681,0.00543449,0.00334227,0,0.00989387,-0.256696,7.82903,17801.2
1444,0.01,0.001,600,-0.113906,-3.79787,-3.68664,0.113979,0.98804,0.0573883,0.424498,-0.107236,-0.108772,0,0.00990023,-0.276654,7.62137,17812
1445,0.01,0.001,600,-0.1255,-3.92065,-4.00458,-0.0811395,0.987178,0.0577826,0.470488,0.0734213,0.0716141,0,0.00911374,-0.282891,7.44247,17822.6
1446,0.01,0.001,600,-0.133014,-4.16868,-4.30099,-0.129386,0.987493,0.0626793,0.50605,0.1206,0.11886,0,0.00969857,-0.275276,7.5836,17833.2
1447,0.01,0.001,600,-0.107827,-4.05687,-3.67149,0.388175,0.981449,0.0625038,0.42493,-0.378987,-0.381437,0,0.00976987,-0.264521,7.22373,17843.5
1448,0.01,0.001,600,-0.132866,-3.89403,-4.12062,-0.223095,0.983151,0.0562255,0.707161,0.215024,0.212713,0,0.0098853,-0.268447,7.61584,17854
1449,0.01,0.001,600,-0.13941,-4.43179,-4.60947,-0.175121,0.9802,0.0601788,0.723048,0.185703,0.183106,0,0.00997849,-0.282938,7.65504,17864.9
1450,0.01,0.001,600,-0.127925,-4.40791,-4.34357,0.067818,0.984127,0.0621881,0.632018,-0.0810089,-0.0833883,0,0.00967333,-0.287134,7.65501,17875.6
1451,0.01,0.001,600,-0.128142,-4.14312,-4.13537,0.0102259,0.987016,0.0556471,0.407448,0.00911704,0.00714633,0,0.00977722,-0.295861,7.41715,17886
1452,0.01,0.001,600,-0.122013,-4.17441,-4.08244,0.0942053,0.98984,0.0554755,0.426831,-0.0806239,-0.0827046,0,0.00937934,-0.284066,7.57233,17896.6
1453,0.01,0.001,600,-0.120709,-3.98902,-3.92915,0.0628965,0.986142,0.056735,0.415767,-0.0654702,-0.0675625,0,0.00922419,-0.282307,7.61532,17907.3
1454,0.01,0.001,600,-0.140004,-4.04464,-4.33928,-0.292126,0.981263,0.0540097,0.7019,0.295913,0.293214,0,0.00984272,-0.292778,7.49572,17917.9
1455,0.01,0.001,600,-0.125297,-4.19623,-4.0886,0.110473,0.979978,0.0646293,0.760362,-0.103181,-0.10527,0,0.00882732,-0.282356,7.49565,17928.6
1456,0.01,0.001,600,-0.116204,-3.81836,-3.70898,0.111126,0.981863,0.0561659,0.499275,-0.107786,-0.110521,0,0.00988432,-0.293059,7.44054,17939
1457,0.01,0.001,600,-0.129667,-3.88257,-4.04721,-0.162194,0.984773,0.0577409,0.729083,0.144414,0.142287,0,0.00906767,-0.249243,7.52052,17949.6
1458,0.01,0.001,600,-0.12274,-3.97853,-3.97996,0.00203904,0.9886,0.062727,0.434029,-0.0115952,-0.0131879,0,0.00910407,-0.2433,7.5654,17960.3
1459,0.01,0.001,600,-0.121551,-3.87761,-3.90923,-0.0281492,0.983947,0.0593984,0.438475,0.0307247,0.0289079,0,0.00961334,-0.239047,7.71445,17971.1
1460,0.01,0.001,600,-0.12227,-3.97652,-4.03065,-0.0510671,0.972171,0.0586278,0.681911,0.0508868,0.0478662,0,0.00880607,-0.220376,7.52857,17981.8
1461,0.01,0.001,600,-0.130475,-4.1053,-4.25512,-0.146392,0.981797,0.0560365,0.530199,0.134014,0.131368,0,0.00944333,-0.198382,7.73083,17992.5
1462,0.01,0.001,600,-0.121699,-3.99069,-3.9408,0.05127,0.98029,0.057215,0.421481,-0.0459384,-0.0474151,0,0.00927995,-0.214459,7.80743,18003.4
1463,0.01,0.001,600,-0.129106,-4.10642,-4.20388,-0.0928632,0.988247,0.0623145,0.474569,0.094943,0.0930594,0,0.00983533,-0.225005,7.77698,18014.3
1464,0.01,0.001,600,-0.126403,-4.19267,-4.22806,-0.0342531,0.98847,0.0657449,0.550693,0.0423808,0.0405076,0,0.00952221,-0.221282,7.61803,18025.1
1465,0.01,0.001,600,-0.105534,-3.85378,-3.59709,0.258676,0.984173,0.0598667,0.402643,-0.280481,-0.282554,0,0.00973567,-0.216476,7.62329,18035.7
1466,0.01,0.001,600,-0.131019,-3.9524,-4.17725,-0.222382,0.974547,0.0648406,0.895167,0.177443,0.175785,1,0.00244797,-0.216062,7.51127,18046.5
1467,0.01,0.001,600,-0.119889,-3.89044,-3.87229,0.0199923,0.97008,0.0610139,0.444154,-0.0309476,-0.0330845,0,0.009561,-0.220802,7.5154,18057.1
1468,0.01,0.001,600,-0.125775,-3.95983,-4.03867,-0.0757875,0.983407,0.0558565,0.788489,0.148189,0.146094,0,0.00978136,-0.22514,7.71923,18067.9
1469,0.01,0.001,600,-0.123056,-4.1076,-4.16406,-0.0557293,0.977592,0.0632274,0.847606,0.0557136,0.0533677,0,0.00992786,-0.248409,7.65893,18079
1470,0.01,0.001,600,-0.118484,-4.10379,-4.01925,0.0880265,0.982039,0.0532072,0.522303,-0.0970537,-0.0993133,0,0.00946877,-0.251317,7.79746,18089.9
1471,0.01,0.001,600,-0.110502,-3.80524,-3.64547,0.162266,0.988178,0.0567551,0.370825,-0.158629,-0.159492,1,0.00243891,-0.249497,7.85282,18100.9
1472,0.01,0.001,600,-0.118977,-3.69252,-3.8116,-0.117566,0.985598,0.0578878,0.522921,0.0918701,0.0900987,0,0.00963259,-0.242098,7.34278,18111.3
1473,0.01,0.001,600,-0.105274,-3.39354,-3.31339,0.0826041,0.985675,0.0546186,0.419302,-0.186673,-0.188829,0,0.00875772,-0.225432,7.37284,18122.9
1474,0.01,0.001,600,-0.115019,-3.48637,-3.65241,-0.164209,0.985127,0.0549519,0.450761,0.18375,0.182688,1,0.00250624,-0.2453,7.90197,18133.9
1475,0.01,0.001,600,-0.120661,-3.69552,-3.84311,-0.144502,0.984099,0.059051,0.438906,0.163118,0.160726,0,0.00964932,-0.227887,7.70165,18144.7
1476,0.01,0.001,600,-0.105754,-3.70042,-3.46501,0.237521,0.987652,0.0559161,0.34363,-0.213252,-0.215227,0,0.00901055,-0.206739,7.48367,18155.1
1477,0.01,0.001,600,-0.122891,-3.82073,-3.91218,-0.0891024,0.976635,0.0584652,0.850084,0.0570631,0.0529195,0,0.00953299,-0.217474,7.6353,18165.8
